,genen,like,genem
1387,4236,30033,1
1388,4236,8568,1
1389,4236,26482,1
1390,4236,16176,1
1391,4236,47270,1
1392,4236,39135,1
1393,4236,40482,1
1394,4236,32984,1
1395,4236,53044,1
1396,4236,28156,1
1397,4236,15119,1
1398,4236,42178,1
1399,4236,27649,1
1400,4236,25631,1
1401,4236,21214,1
1402,4236,46003,1
1403,4236,45021,1
1404,4236,8177,1
1405,4236,15487,1
1406,4236,33210,1
1407,4236,31132,1
1408,4236,16475,1
1409,4236,14245,1
1410,4236,34544,1
1411,4236,14379,1
1412,4236,32387,1
1413,4236,46117,1
1414,4236,51022,1
1415,4236,23618,1
1416,4236,46947,1
1417,4236,45293,1
1418,4236,34805,1
1419,4236,31098,1
1420,4236,46064,1
1421,4236,31409,1
1422,4236,43635,1
1423,4236,50889,1
1424,4236,37954,1
1425,4236,43605,1
1426,4236,19988,1
1427,4236,5673,1
1428,4236,51222,1
1429,4236,50744,1
1430,4236,27671,1
1431,4236,52415,1
1432,4236,18519,1
1433,4236,44028,1
1434,4236,24204,1
1435,4236,53248,1
1436,4236,8630,1
1437,4236,12726,1
1438,4236,41831,1
1439,4236,23703,1
1440,4236,21296,1
1441,4236,6628,1
1442,4236,658,1
1443,4236,1773,1
1444,4236,23190,1
1445,4236,25157,1
1446,4236,29962,1
1447,4236,33821,1
1448,4236,2668,1
1449,4236,16767,1
1450,4236,14672,1
1451,4236,34807,1
1452,4236,10459,1
1453,4236,34316,1
1454,4236,41313,1
1455,4236,33828,1
1456,4236,32157,1
1457,4236,36729,1
1458,4236,16480,1
1459,4236,14267,1
1460,4236,21329,1
1461,4236,23880,1
1462,4236,46352,1
1463,4236,29979,1
1464,4236,5792,1
1465,4236,40639,1
1466,4236,38420,1
1467,4236,31694,1
1468,4236,28766,1
1469,4236,7069,1
1470,4236,7154,1
1471,4236,40052,1
1472,4236,14359,1
1473,4236,37149,1
1474,4236,23048,1
1475,4236,34055,1
1476,4236,6547,1
1477,4236,45307,1
1478,4236,34709,1
1479,4236,28256,1
1480,4236,42773,1
1481,4236,53060,1
1482,4236,46850,1
1483,4236,30015,1
1484,4236,38528,1
1485,4236,6734,1
1486,4236,46867,1
1487,4236,24702,1
1488,4236,9638,1
1489,4236,42599,1
1490,4236,41565,1
1491,4236,42055,1
1492,4236,46613,1
1493,4236,27238,1
1494,4236,51369,1
1495,4236,19740,1
1496,4236,46588,1
1497,4236,39066,1
1498,4236,49573,1
1499,4236,41304,1
1500,4236,6054,1
1501,4236,28899,1
1502,4236,30345,1
1503,4236,14239,1
1504,4236,12418,1
1505,4236,5102,1
1506,4236,40438,1
1507,4236,46095,1
1508,4236,41984,1
1509,4236,932,1
1510,4236,38101,1
1511,4236,45419,1
1512,4236,38322,1
1513,4236,6560,1
1514,4236,36378,1
1515,4236,41893,1
1516,4236,52870,1
1517,4236,40977,1
1518,4236,34205,1
1519,4236,4986,1
1520,4236,2712,1
1521,4236,47097,1
1522,4236,939,1
1523,4236,6950,1
1524,4236,3849,1
1525,4236,27060,1
1526,4236,32552,1
1527,4236,48104,1
1528,4236,11637,1
1529,4236,3389,1
1530,4236,14590,1
1531,4236,8635,1
1532,4236,40104,1
1533,4236,24976,1
1534,4236,50385,1
1535,4236,44951,1
1536,4236,51917,1
1537,4236,2104,1
1538,4236,42490,1
1539,4236,45675,1
1540,4236,35792,1
1541,4236,36306,1
1542,4236,46599,1
1543,4236,32742,1
1544,4236,44037,1
1545,4236,52987,1
1546,4236,32969,1
1547,4236,22693,1
1548,4236,16532,1
1549,4236,21532,1
1550,4236,36611,1
1551,4236,25385,1
1552,4236,11413,1
1553,4236,53152,1
1554,4236,9269,1
1555,4236,42824,1
1556,4236,2075,1
1557,4236,22681,1
1558,4236,47179,1
1559,4236,32839,1
1560,4236,5039,1
1561,4236,40500,1
1562,4236,37598,1
1563,4236,31286,1
1564,4236,47363,1
1565,4236,16564,1
1566,4236,37487,1
1567,4236,19774,1
1568,4236,35984,1
1569,4236,28370,1
1570,4236,12090,1
1571,4236,33700,1
1572,4236,19095,1
1573,4236,19000,1
1574,4236,5434,1
1575,4236,52087,1
1576,4236,33990,1
1577,4236,11947,1
1578,4236,42984,1
1579,4236,11281,1
1580,4236,44258,1
1581,4236,32362,1
1582,4236,18683,1
1583,4236,39174,1
1584,4236,34772,1
1585,4236,52565,1
1586,4236,50885,1
1587,4236,6166,1
1588,4236,41761,1
1589,4236,42,1
1590,4236,48215,1
1591,4236,42456,1
1592,4236,3018,1
1593,4236,34494,1
1594,4236,46610,1
1595,4236,23787,1
1596,4236,40806,1
1597,4236,21263,1
1598,4236,1468,1
1599,4239,31138,1
1600,4272,23784,1
1601,4276,19265,1
1602,4277,23281,1
1603,4284,18720,1
1604,4307,11013,1
1605,4320,41396,1
1606,4320,28972,1
1607,4320,29640,1
1608,4320,46135,1
1609,4341,11013,1
1610,4387,31138,1
1611,4395,26393,1
1612,4395,31138,1
1613,4411,38180,1
1614,4411,34205,1
1615,4436,33797,1
1616,4436,5894,1
1617,4449,31571,1
1618,4449,45305,1
1619,4452,37027,1
1620,4452,8456,1
1621,4452,12566,1
1622,4452,20243,1
1623,4452,43711,1
1624,4452,1508,1
1625,4452,10108,1
1626,4452,26708,1
1627,4452,27812,1
1628,4452,21188,1
1629,4460,51254,1
1630,4464,14613,1
1631,4464,30844,1
1632,4465,21497,1
1633,4477,17255,1
1634,4478,26476,1
1635,4478,12036,1
1636,4483,31138,1
1637,4485,24574,1
1638,4488,39943,1
1639,4488,17255,1
1640,4488,38858,1
1641,4499,11598,1
1642,4519,28904,1
1643,4522,6299,1
1644,4522,17309,1
1645,4522,34390,1
1646,4523,49410,1
1647,4523,7482,1
1648,4523,872,1
1649,4523,27180,1
1650,4523,43239,1
1651,4543,19238,1
1652,4543,4199,1
1653,4543,4219,1
1654,4543,6713,1
1655,4543,51254,1
1656,4543,30378,1
1657,4543,46874,1
1658,4545,17772,1
1659,4545,10108,1
1660,4545,21188,1
1661,4545,42737,1
1662,4545,28543,1
1663,4545,38947,1
1664,4545,27812,1
1665,4545,45736,1
1666,4545,26708,1
1667,4545,12566,1
1668,4545,52184,1
1669,4545,20243,1
1670,4545,52514,1
1671,4545,1508,1
1672,4545,43711,1
1673,4545,26009,1
1674,4545,19238,1
1675,4548,34205,1
1676,4550,28904,1
1677,4550,34205,1
1678,4550,20443,1
1679,4550,25071,1
1680,4572,17255,1
1681,4576,36475,1
1682,4576,11013,1
1683,4594,14304,1
1684,4595,27803,1
1685,4595,20352,1
1686,4595,9228,1
1687,4602,52799,1
1688,4602,47442,1
1689,4602,1451,1
1690,4602,7586,1
1691,4602,46829,1
1692,4602,11682,1
1693,4607,11013,1
1694,4608,38947,1
1695,4608,52514,1
1696,4610,11281,1
1697,4610,44869,1
1698,4610,3452,1
1699,4610,9387,1
1700,4610,51576,1
1701,4610,17255,1
1702,4612,28904,1
1703,4612,38180,1
1704,4612,34205,1
1705,4612,17255,1
1706,4621,17255,1
1707,4652,34205,1
1708,4652,28904,1
1709,4652,38180,1
1710,4654,41751,1
1711,4701,31110,1
1712,4701,53359,1
1713,4706,18967,1
1714,4706,34706,1
1715,4706,23365,1
1716,4706,47994,1
1717,4708,40909,1
1718,4708,31520,1
1719,4708,17255,1
1720,4708,17931,1
1721,4726,9387,1
1722,4726,28792,1
1723,4730,38180,1
1724,4734,42908,1
1725,4735,36830,1
1726,4735,361,1
1727,4735,16424,1
1728,4735,41485,1
1729,4737,682,1
1730,4740,24310,1
1731,4778,28904,1
1732,4778,38180,1
1733,4779,456,1
1734,4837,6542,1
1735,4843,34205,1
1736,4859,31138,1
1737,4859,30706,1
1738,4892,52514,1
1739,4892,20243,1
1740,4892,38947,1
1741,4894,39562,1
1742,4896,49450,1
1743,4896,27064,1
1744,4918,46874,1
1745,4918,38180,1
1746,4918,4199,1
1747,4918,9311,1
1748,4918,6713,1
1749,4918,28904,1
1750,4918,45736,1
1751,4918,26009,1
1752,4918,37109,1
1753,4918,19238,1
1754,4918,30378,1
1755,4918,34205,1
1756,4918,12105,1
1757,4925,39252,1
1758,4925,18460,1
1759,4925,21014,1
1760,4925,14699,1
1761,4925,32984,1
1762,4925,12898,1
1763,4927,51762,1
1764,4935,28904,1
1765,4936,25426,1
1766,4936,31463,1
1767,4936,16808,1
1768,4936,6713,1
1769,4936,51254,1
1770,4936,7652,1
1771,4936,10872,1
1772,4946,26449,1
1773,4953,8456,1
1774,4953,43711,1
1775,4961,17255,1
1776,4963,42690,1
1777,4972,34205,1
1778,4989,10920,1
1779,4989,51369,1
1780,4989,45848,1
1781,4992,25250,1
1782,4992,6577,1
1783,4997,17255,1
1784,5024,38180,1
1785,5035,19359,1
1786,5036,17255,1
1787,5036,38180,1
1788,5036,34205,1
1789,5036,28904,1
1790,5037,34205,1
1791,5037,38180,1
1792,5077,25149,1
1793,5093,29983,1
1794,5093,5470,1
1795,5093,23384,1
1796,5093,30107,1
1797,5112,23005,1
1798,5112,38276,1
1799,5112,7524,1
1800,5112,29254,1
1801,5112,29683,1
1802,5112,8676,1
1803,5112,49817,1
1804,5112,413,1
1805,5112,39786,1
1806,5112,37469,1
1807,5112,16713,1
1808,5112,34479,1
1809,5112,49977,1
1810,5112,12150,1
1811,5112,12905,1
1812,5112,9430,1
1813,5112,3557,1
1814,5112,50382,1
1815,5112,33797,1
1816,5112,51466,1
1817,5112,5894,1
1818,5112,49243,1
1819,5112,19403,1
1820,5112,14300,1
1821,5112,11384,1
1822,5112,43806,1
1823,5112,652,1
1824,5112,51906,1
1825,5112,25902,1
1826,5112,27489,1
1827,5112,3225,1
1828,5112,51362,1
1829,5112,33990,1
1830,5112,43415,1
1831,5112,21729,1
1832,5112,25998,1
1833,5112,21329,1
1834,5112,36824,1
1835,5112,7935,1
1836,5112,19414,1
1837,5112,51551,1
1838,5112,13611,1
1839,5112,11276,1
1840,5112,38161,1
1841,5112,48152,1
1842,5112,17018,1
1843,5112,1958,1
1844,5112,42816,1
1845,5112,27773,1
1846,5112,44269,1
1847,5112,45495,1
1848,5112,41533,1
1849,5112,35787,1
1850,5112,12562,1
1851,5112,40298,1
1852,5112,45962,1
1853,5112,30215,1
1854,5112,32691,1
1855,5112,1738,1
1856,5112,31697,1
1857,5112,24309,1
1858,5112,15562,1
1859,5112,12760,1
1860,5112,37830,1
1861,5112,42559,1
1862,5124,719,1
1863,5124,34947,1
1864,5128,38180,1
1865,5128,46854,1
1866,5128,28904,1
1867,5168,50440,1
1868,5168,4460,1
1869,5168,31158,1
1870,5168,33606,1
1871,5168,15914,1
1872,5168,29535,1
1873,5168,5816,1
1874,5168,50385,1
1875,5168,45279,1
1876,5168,34700,1
1877,5168,14024,1
1878,5168,36001,1
1879,5168,50707,1
1880,5168,37020,1
1881,5168,40494,1
1882,5168,27397,1
1883,5168,15626,1
1884,5168,86,1
1885,5168,2047,1
1886,5168,6802,1
1887,5168,10833,1
1888,5168,35582,1
1889,5168,50942,1
1890,5168,16126,1
1891,5168,28271,1
1892,5186,3857,1
1893,5191,53401,1
1894,5196,17255,1
1895,5196,53401,1
1896,5199,25616,1
1897,5199,6011,1
1898,5199,17311,1
1899,5208,17255,1
1900,5231,9888,1
1901,5231,16487,1
1902,5238,40806,1
1903,5279,46569,1
1904,5279,748,1
1905,5284,43156,1
1906,5285,53401,1
1907,5285,31806,1
1908,5297,28904,1
1909,5297,38180,1
1910,5297,34205,1
1911,5310,25580,1
1912,5313,10968,1
1913,5323,37522,1
1914,5330,46372,1
1915,5330,27224,1
1916,5330,16319,1
1917,5330,47485,1
1918,5338,9395,1
1919,5338,42044,1
1920,5338,32388,1
1921,5338,25648,1
1922,5338,27098,1
1923,5338,20005,1
1924,5353,19265,1
1925,5358,35075,1
1926,5358,30630,1
1927,5358,31374,1
1928,5358,740,1
1929,5358,26816,1
1930,5358,39685,1
1931,5371,40416,1
1932,5388,15496,1
1933,5388,4839,1
1934,5398,50885,1
1935,5400,10214,1
1936,5400,29846,1
1937,5400,9598,1
1938,5400,12843,1
1939,5400,36824,1
1940,5400,11013,1
1941,5404,19265,1
1942,5408,19265,1
1943,5408,7586,1
1944,5408,53401,1
1945,5410,34947,1
1946,5425,2955,1
1947,5425,53401,1
1948,5431,28904,1
1949,5455,28904,1
1950,5455,38180,1
1951,5455,34205,1
1952,5462,28904,1
1953,5462,38180,1
1954,5462,26426,1
1955,5470,28904,1
1956,5470,13864,1
1957,5470,34560,1
1958,5472,9867,1
1959,5472,7950,1
1960,5486,17255,1
1961,5488,34947,1
1962,5489,17255,1
1963,5500,34205,1
1964,5500,46668,1
1965,5500,37826,1
1966,5512,16197,1
1967,5512,36138,1
1968,5512,42766,1
1969,5512,50364,1
1970,5526,27064,1
1971,5526,17255,1
1972,5532,24883,1
1973,5540,34205,1
1974,5571,51002,1
1975,5574,25127,1
1976,5575,17255,1
1977,5577,11013,1
1978,5587,34205,1
1979,5602,50779,1
1980,5611,11013,1
1981,5614,1995,1
1982,5626,11013,1
1983,5634,27803,1
1984,5636,10964,1
1985,5658,17255,1
1986,5660,6259,1
1987,5671,34205,1
1988,5671,28904,1
1989,5673,5330,1
1990,5673,47471,1
1991,5673,13428,1
1992,5673,49410,1
1993,5673,19928,1
1994,5673,49212,1
1995,5673,41485,1
1996,5673,38180,1
1997,5673,48060,1
1998,5673,20243,1
1999,5673,34834,1
2000,5673,49974,1
2001,5673,41953,1
2002,5673,38620,1
2003,5673,24932,1
2004,5673,2474,1
2005,5673,23600,1
2006,5673,13399,1
2007,5673,31110,1
2008,5673,17311,1
2009,5673,38519,1
2010,5673,9062,1
2011,5673,34895,1
2012,5673,47314,1
2013,5673,46613,1
2014,5673,11429,1
2015,5673,10872,1
2016,5673,50283,1
2017,5673,2688,1
2018,5673,29970,1
2019,5673,52022,1
2020,5673,30660,1
2021,5673,38737,1
2022,5673,10532,1
2023,5673,27567,1
2024,5673,29905,1
2025,5673,23219,1
2026,5673,24066,1
2027,5673,32817,1
2028,5673,11042,1
2029,5673,30794,1
2030,5673,32046,1
2031,5673,31528,1
2032,5673,49434,1
2033,5673,39695,1
2034,5673,49304,1
2035,5673,23139,1
2036,5673,30108,1
2037,5673,30444,1
2038,5673,47994,1
2039,5673,30651,1
2040,5673,11598,1
2041,5673,6470,1
2042,5673,25837,1
2043,5673,21779,1
2044,5673,12187,1
2045,5673,46403,1
2046,5673,29866,1
2047,5673,13851,1
2048,5673,29540,1
2049,5673,30499,1
2050,5673,12843,1
2051,5673,6327,1
2052,5673,41796,1
2053,5673,1477,1
2054,5673,31070,1
2055,5673,28031,1
2056,5673,50382,1
2057,5673,43456,1
2058,5673,7761,1
2059,5673,26096,1
2060,5673,34869,1
2061,5673,38476,1
2062,5673,15098,1
2063,5673,27902,1
2064,5673,15647,1
2065,5673,8372,1
2066,5673,50322,1
2067,5673,23898,1
2068,5673,38728,1
2069,5676,19640,1
2070,5687,61,1
2071,5687,32066,1
2072,5687,42,1
2073,5687,50485,1
2074,5687,19992,1
2075,5687,24883,1
2076,5708,21014,1
2077,5708,51254,1
2078,5710,46569,1
2079,5710,33797,1
2080,5710,17189,1
2081,5710,4735,1
2082,5710,17057,1
2083,5710,23573,1
2084,5710,36538,1
2085,5710,51528,1
2086,5710,11851,1
2087,5710,29846,1
2088,5710,22739,1
2089,5710,10073,1
2090,5710,5894,1
2091,5710,24309,1
2092,5710,16424,1
2093,5710,52417,1
2094,5711,17255,1
2095,5747,28904,1
2096,5747,34205,1
2097,5749,38180,1
2098,5749,31805,1
2099,5761,43772,1
2100,5772,3834,1
2101,5772,19265,1
2102,5777,11236,1
2103,5777,17208,1
2104,5777,19764,1
2105,5784,51119,1
2106,5784,32581,1
2107,5793,38001,1
2108,5813,31893,1
2109,5816,11013,1
2110,5816,31658,1
2111,5816,9311,1
2112,5832,3452,1
2113,5832,42766,1
2114,5832,7103,1
2115,5832,17189,1
2116,5832,26605,1
2117,5832,24309,1
2118,5842,34205,1
2119,5842,48036,1
2120,5842,10584,1
2121,5842,12541,1
2122,5851,38858,1
2123,5851,13400,1
2124,5851,45495,1
2125,5851,36824,1
2126,5851,33797,1
2127,5851,29846,1
2128,5851,31654,1
2129,5851,50364,1
2130,5863,34205,1
2131,5863,49977,1
2132,5863,28904,1
2133,5894,2709,1
2134,5894,38954,1
2135,5894,45772,1
2136,5894,39394,1
2137,5894,7819,1
2138,5894,20708,1
2139,5894,36569,1
2140,5894,26910,1
2141,5894,16424,1
2142,5894,42549,1
2143,5894,50590,1
2144,5894,27773,1
2145,5894,10073,1
2146,5894,45437,1
2147,5894,33797,1
2148,5894,14379,1
2149,5894,417,1
2150,5894,39776,1
2151,5894,1074,1
2152,5898,34205,1
2153,5898,28904,1
2154,5898,17871,1
2155,5908,17255,1
2156,5923,38180,1
2157,5923,34205,1
2158,5936,19265,1
2159,5938,11381,1
2160,5965,17255,1
2161,5981,47230,1
2162,5982,34205,1
2163,5982,50323,1
2164,5982,53401,1
2165,5982,38180,1
2166,5993,25530,1
2167,5993,3262,1
2168,5993,25290,1
2169,5993,52022,1
2170,5998,8456,1
2171,5998,17772,1
2172,5998,21188,1
2173,5998,12105,1
2174,5998,27812,1
2175,5998,11296,1
2176,5998,26009,1
2177,5998,37027,1
2178,5998,28543,1
2179,5998,19238,1
2180,5998,45736,1
2181,5999,19265,1
2182,6008,16885,1
2183,6008,13844,1
2184,6011,28837,1
2185,6011,28675,1
2186,6011,36804,1
2187,6011,52261,1
2188,6011,27576,1
2189,6011,17396,1
2190,6011,6354,1
2191,6011,24199,1
2192,6011,1251,1
2193,6011,2224,1
2194,6011,19583,1
2195,6033,2957,1
2196,6050,17255,1
2197,6073,41135,1
2198,6074,19265,1
2199,6080,28904,1
2200,6080,19265,1
2201,6085,2649,1
2202,6097,34205,1
2203,6121,11013,1
2204,6166,26393,1
2205,6203,17255,1
2206,6207,26899,1
2207,6207,51122,1
2208,6207,53401,1
2209,6207,40219,1
2210,6207,19265,1
2211,6207,20996,1
2212,6207,52929,1
2213,6221,22424,1
2214,6233,7320,1
2215,6239,33797,1
2216,6239,34924,1
2217,6242,34205,1
2218,6243,34205,1
2219,6243,28904,1
2220,6243,38180,1
2221,6246,1352,1
2222,6247,19265,1
2223,6259,42908,1
2224,6259,43318,1
2225,6259,50731,1
2226,6259,2273,1
2227,6259,12066,1
2228,6259,10846,1
2229,6264,38180,1
2230,6264,28904,1
2231,6264,34205,1
2232,6266,44802,1
2233,6274,34205,1
2234,6274,52799,1
2235,6274,19275,1
2236,6284,34205,1
2237,6288,43304,1
2238,6288,30695,1
2239,6288,50338,1
2240,6288,5597,1
2241,6295,13540,1
2242,6295,42737,1
2243,6295,11903,1
2244,6295,22272,1
2245,6303,44551,1
2246,6314,38451,1
2247,6314,17892,1
2248,6327,31591,1
2249,6327,1593,1
2250,6327,46146,1
2251,6327,31169,1
2252,6327,8942,1
2253,6327,24884,1
2254,6327,2980,1
2255,6327,14896,1
2256,6327,11013,1
2257,6327,29640,1
2258,6327,52929,1
2259,6328,15333,1
2260,6338,39590,1
2261,6338,3019,1
2262,6338,7351,1
2263,6338,34790,1
2264,6338,3534,1
2265,6338,47485,1
2266,6338,44177,1
2267,6338,39877,1
2268,6350,38180,1
2269,6350,34205,1
2270,6350,28904,1
2271,6353,30401,1
2272,6358,2202,1
2273,6399,18080,1
2274,6402,2649,1
2275,6411,31138,1
2276,6420,21532,1
2277,6420,29683,1
2278,6420,23820,1
2279,6441,36948,1
2280,6450,17255,1
2281,6452,31138,1
2282,6464,43772,1
2283,6465,53401,1
2284,6495,28904,1
2285,6495,29983,1
2286,6495,34205,1
2287,6499,30583,1
2288,6508,34532,1
2289,6522,19175,1
2290,6527,17255,1
2291,6527,11962,1
2292,6542,17497,1
2293,6542,38180,1
2294,6542,34205,1
2295,6542,28904,1
2296,6548,21188,1
2297,6548,38947,1
2298,6552,50338,1
2299,6552,51081,1
2300,6552,15910,1
2301,6559,34205,1
2302,6560,34205,1
2303,6565,31138,1
2304,6566,37461,1
2305,6568,52568,1
2306,6568,28904,1
2307,6576,17255,1
2308,6581,30064,1
2309,6581,7220,1
2310,6592,11907,1
2311,6601,11013,1
2312,6602,53401,1
2313,6619,49511,1
2314,6623,12580,1
2315,6623,12224,1
2316,6624,34205,1
2317,6624,28543,1
2318,6624,26009,1
2319,6624,19238,1
2320,6624,21188,1
2321,6624,43711,1
2322,6624,52514,1
2323,6624,9683,1
2324,6624,31645,1
2325,6624,26708,1
2326,6624,10108,1
2327,6624,45736,1
2328,6624,8456,1
2329,6624,12105,1
2330,6624,38947,1
2331,6624,20243,1
2332,6628,46719,1
2333,6633,34205,1
2334,6633,38180,1
2335,6637,18080,1
2336,6637,11013,1
2337,6647,38180,1
2338,6653,26080,1
2339,6700,28931,1
2340,6713,14024,1
2341,6713,86,1
2342,6715,22037,1
2343,6718,28904,1
2344,6720,10025,1
2345,6734,20996,1
2346,6734,49434,1
2347,6764,11013,1
2348,6774,11962,1
2349,6797,53193,1
2350,6821,16316,1
2351,6829,4710,1
2352,6832,28904,1
2353,6832,17255,1
2354,6854,53401,1
2355,6854,27248,1
2356,6855,20764,1
2357,6855,46617,1
2358,6855,46898,1
2359,6858,12140,1
2360,6858,17255,1
2361,6864,12150,1
2362,6867,28904,1
2363,6867,34205,1
2364,6870,1717,1
2365,6874,35228,1
2366,6881,52573,1
2367,6881,41439,1
2368,6901,19414,1
2369,6901,42549,1
2370,6901,748,1
2371,6901,34205,1
2372,6903,43415,1
2373,6903,8462,1
2374,6903,33797,1
2375,6903,31654,1
2376,6913,31645,1
2377,6913,31091,1
2378,6921,33810,1
2379,6951,11093,1
2380,6966,35804,1
2381,6966,39302,1
2382,6966,45855,1
2383,6966,45426,1
2384,6966,48724,1
2385,6985,45426,1
2386,6985,10934,1
2387,6985,32586,1
2388,6985,49918,1
2389,6985,4701,1
2390,6985,45403,1
2391,6985,47261,1
2392,6985,13990,1
2393,6985,26013,1
2394,6985,18967,1
2395,6985,13795,1
2396,6985,15098,1
2397,6985,10838,1
2398,6985,26393,1
2399,6985,49511,1
2400,6985,37951,1
2401,6985,38195,1
2402,6985,6750,1
2403,6985,46305,1
2404,6985,38190,1
2405,6985,32157,1
2406,6985,34205,1
2407,6985,39209,1
2408,6985,25745,1
2409,6985,15910,1
2410,6985,3452,1
2411,6985,10691,1
2412,6985,5330,1
2413,6985,10768,1
2414,6985,4610,1
2415,6985,22184,1
2416,6985,45630,1
2417,6985,34535,1
2418,6985,41200,1
2419,6985,22844,1
2420,6985,10495,1
2421,6985,47652,1
2422,6985,8089,1
2423,6985,27278,1
2424,6985,50440,1
2425,6985,32356,1
2426,6985,30310,1
2427,6985,42146,1
2428,6998,41026,1
2429,7031,15619,1
2430,7031,28735,1
2431,7031,46569,1
2432,7031,30291,1
2433,7031,19414,1
2434,7031,734,1
2435,7031,42490,1
2436,7031,417,1
2437,7031,29846,1
2438,7031,26605,1
2439,7031,30374,1
2440,7047,34205,1
2441,7047,28904,1
2442,7049,19774,1
2443,7049,8066,1
2444,7049,706,1
2445,7049,45403,1
2446,7049,41047,1
2447,7049,34706,1
2448,7049,45161,1
2449,7049,46544,1
2450,7049,3452,1
2451,7049,26393,1
2452,7053,31439,1
2453,7086,12524,1
2454,7086,41065,1
2455,7086,11182,1
2456,7087,53401,1
2457,7088,4092,1
2458,7088,11013,1
2459,7088,39811,1
2460,7088,34205,1
2461,7093,17255,1
2462,7103,7885,1
2463,7103,51466,1
2464,7103,28915,1
2465,7103,35123,1
2466,7103,34116,1
2467,7103,30478,1
2468,7103,6239,1
2469,7103,33797,1
2470,7103,413,1
2471,7103,12562,1
2472,7103,23668,1
2473,7103,38654,1
2474,7103,43571,1
2475,7103,14672,1
2476,7103,32274,1
2477,7103,7031,1
2478,7103,19414,1
2479,7103,21257,1
2480,7103,50382,1
2481,7103,39379,1
2482,7103,29132,1
2483,7103,47574,1
2484,7103,10214,1
2485,7103,45495,1
2486,7103,7128,1
2487,7103,1074,1
2488,7103,24309,1
2489,7103,44635,1
2490,7103,51528,1
2491,7103,46569,1
2492,7103,30374,1
2493,7103,24433,1
2494,7103,30215,1
2495,7103,22739,1
2496,7103,53323,1
2497,7103,7546,1
2498,7103,9430,1
2499,7112,34947,1
2500,7127,25616,1
2501,7127,48002,1
2502,7128,39496,1
2503,7128,33797,1
2504,7128,19640,1
2505,7129,26393,1
2506,7157,49867,1
2507,7157,18578,1
2508,7157,50485,1
2509,7157,17311,1
2510,7165,14349,1
2511,7177,53401,1
2512,7193,5733,1
2513,7193,31639,1
2514,7193,45268,1
2515,7193,53106,1
2516,7193,39358,1
2517,7200,38180,1
2518,7220,53401,1
2519,7239,9228,1
2520,7248,17255,1
2521,7271,34205,1
2522,7271,28904,1
2523,7271,38180,1
2524,7279,28904,1
2525,7283,46872,1
2526,7283,41751,1
2527,7283,2462,1
2528,7283,14269,1
2529,7297,28684,1
2530,7298,14843,1
2531,7298,28031,1
2532,7327,38630,1
2533,7327,27180,1
2534,7327,31591,1
2535,7327,18856,1
2536,7327,17309,1
2537,7329,38654,1
2538,7329,30211,1
2539,7329,2495,1
2540,7329,43415,1
2541,7329,34126,1
2542,7329,32123,1
2543,7329,34205,1
2544,7329,33797,1
2545,7329,46569,1
2546,7329,17057,1
2547,7351,6522,1
2548,7417,47471,1
2549,7417,872,1
2550,7417,52929,1
2551,7417,11013,1
2552,7417,51122,1
2553,7417,43635,1
2554,7422,34499,1
2555,7440,26910,1
2556,7440,21690,1
2557,7440,5710,1
2558,7440,33797,1
2559,7440,6903,1
2560,7440,10496,1
2561,7440,16903,1
2562,7440,36138,1
2563,7440,24309,1
2564,7440,417,1
2565,7440,20251,1
2566,7440,23573,1
2567,7440,29132,1
2568,7440,35123,1
2569,7440,31654,1
2570,7440,45495,1
2571,7440,3452,1
2572,7440,19818,1
2573,7440,8462,1
2574,7440,22739,1
2575,7440,25902,1
2576,7440,45101,1
2577,7440,26905,1
2578,7440,22639,1
2579,7440,53130,1
2580,7440,16197,1
2581,7440,44635,1
2582,7443,31374,1
2583,7443,37389,1
2584,7444,28904,1
2585,7444,38180,1
2586,7453,45855,1
2587,7453,2775,1
2588,7453,48658,1
2589,7453,9153,1
2590,7466,17255,1
2591,7482,30660,1
2592,7489,17255,1
2593,7524,1074,1
2594,7524,33797,1
2595,7530,39269,1
2596,7530,19441,1
2597,7530,21182,1
2598,7530,17255,1
2599,7530,1129,1
2600,7531,41047,1
